,location,make_year,brand,model,price,km_driven,fuel_type,transmission,registration_year,insurance_type,no_of_seats,ownership,power,cc,mileage
209,ahmedabad,2021,Tata,Safari,1761000,37502,Diesel,  Automatic,2022,Comprehensive,6,First Owner,167.67,1956.0,14.08
210,ahmedabad,2016,Maruti,Alto,281000,55655,Petrol,  Manual,2016,Expired,5,First Owner,46.3,796.0,19.7
211,ahmedabad,2015,Hyundai,i20,492000,67081,Petrol,  Manual,2015,Comprehensive,5,Second Owner,81.83,1197.0,18.6
213,ahmedabad,2015,Honda,Amaze,360000,68460,Petrol,  Manual,2015,Comprehensive,5,First Owner,86.7,1198.0,18.0
214,ahmedabad,2017,Maruti,Celerio,419000,43439,Petrol,  Manual,2017,Comprehensive,5,First Owner,67.05,998.0,21.63
215,ahmedabad,2019,Hyundai,Tucson,1475000,79000,Diesel,  Automatic,2020,Expired,5,First Owner,182.46,1995.0,16.38
216,ahmedabad,2017,Honda,City,850000,34000,Petrol,  Automatic,2017,Third Party,5,First Owner,117.6,1497.0,18.0
217,ahmedabad,2016,Hyundai,Grand,370000,97234,Petrol,  Manual,2016,Comprehensive,5,First Owner,82.0,1197.0,18.9
218,ahmedabad,2021,Honda,WR-V,778000,78691,Diesel,  Manual,2021,Comprehensive,5,Second Owner,98.6,1498.0,25.5
219,ahmedabad,2023,Tata,Altroz,955000,6761,Petrol,  Manual,2023,Comprehensive,5,First Owner,86.83,1199.0,19.33
220,ahmedabad,2014,Hyundai,Grand,420000,79369,Petrol,  Manual,2014,Comprehensive,5,First Owner,81.86,1197.0,18.9
221,ahmedabad,2020,Hyundai,Santro,421000,45963,Petrol,  Manual,2020,Comprehensive,5,First Owner,68.05,1086.0,20.3
222,ahmedabad,2022,Honda,City,849000,46804,Petrol,  Manual,2022,Third Party,5,First Owner,119.35,1498.0,18.6
223,ahmedabad,2018,Hyundai,Verna,825000,45700,Petrol,  Automatic,2018,Expired,5,First Owner,121.3,1591.0,17.0
224,ahmedabad,2017,Maruti,Ignis,490000,55000,Petrol,  Automatic,2017,Comprehensive,5,Second Owner,81.8,1197.0,20.89
225,ahmedabad,2020,Maruti,Baleno,625000,58200,Petrol,  Manual,2020,Comprehensive,5,First Owner,83.1,1197.0,21.4
226,ahmedabad,2011,Maruti,Ritz,240000,51000,Petrol,  Manual,2011,Comprehensive,5,First Owner,85.8,1197.0,21.1
227,ahmedabad,2019,Hyundai,Verna,902000,65824,Petrol,  Automatic,2019,Comprehensive,5,First Owner,113.18,1497.0,18.45
228,ahmedabad,2016,Honda,City,590000,72000,Petrol,  Automatic,2016,Comprehensive,5,First Owner,117.3,1497.0,18.0
229,ahmedabad,2019,Renault,Duster,651000,69811,Diesel,  Manual,2019,Comprehensive,5,First Owner,83.8,1461.0,20.0
230,ahmedabad,2020,Maruti,Vitara,695000,50117,Petrol,  Manual,2020,Third Party,5,First Owner,103.26,1462.0,17.03
231,ahmedabad,2017,Honda,Jazz,525000,65000,Petrol,  Automatic,2017,Comprehensive,5,First Owner,88.7,1199.0,19.0
232,ahmedabad,2015,Hyundai,Grand,369000,71230,Petrol,  Manual,2015,Comprehensive,5,First Owner,82.0,1197.0,18.9
233,ahmedabad,2017,Renault,Triber,546000,34934,Petrol,  Manual,2020,Comprehensive,7,First Owner,71.01,999.0,20.0
234,ahmedabad,2017,Honda,WR-V,490000,52752,Petrol,  Manual,2017,Zero Dep,5,First Owner,88.7,1199.0,17.5
235,ahmedabad,2019,Maruti,Wagon,400000,93156,Petrol,  Automatic,2019,Third Party,5,First Owner,81.8,1197.0,20.52
236,ahmedabad,2023,MG,Astor,1375000,19000,Petrol,  Automatic,2023,Third Party,5,First Owner,108.49,1498.0,14.82
237,ahmedabad,2016,Maruti,Alto,280000,22151,Petrol,  Manual,2016,Comprehensive,5,First Owner,47.33,796.0,22.05
238,ahmedabad,2021,Volkswagen,Taigun,1238000,51545,Petrol,  Automatic,2021,Comprehensive,5,First Owner,147.51,1498.0,17.88
239,ahmedabad,2019,Maruti,Celerio,366000,35420,Petrol,  Manual,2019,Comprehensive,5,Second Owner,67.05,998.0,21.63
240,ahmedabad,2019,Maruti,Celerio,413999,55452,Petrol,  Manual,2019,Comprehensive,5,First Owner,67.05,998.0,21.63
241,ahmedabad,2022,Maruti,Alto,373000,9753,Petrol,  Manual,2022,Comprehensive,5,First Owner,46.3,796.0,19.7
242,ahmedabad,2015,Hyundai,Grand,482000,32633,Petrol,  Manual,2015,Third Party,5,First Owner,82.0,1197.0,18.9
243,ahmedabad,2017,Maruti,Wagon,397000,76026,Petrol,  Manual,2017,Comprehensive,5,First Owner,81.8,1197.0,20.52
244,ahmedabad,2015,Maruti,Wagon,325000,19482,Petrol,  Manual,2015,Third Party,5,First Owner,67.04,998.0,20.51
245,ahmedabad,2021,Mahindra,Thar,1305000,34176,Diesel,  Manual,2021,Comprehensive,4,First Owner,130.0,2184.0,15.2
246,ahmedabad,2019,Hyundai,i20,540000,59777,Petrol,  Manual,2019,Zero Dep,5,First Owner,81.86,1197.0,18.6
247,ahmedabad,2013,Hyundai,i10,274000,73433,Petrol,  Manual,2013,Third Party,5,Second Owner,78.9,1197.0,20.36
248,ahmedabad,2017,Maruti,Ignis,390000,72325,Petrol,  Automatic,2017,Third Party,5,First Owner,81.8,1197.0,20.89
249,ahmedabad,2016,Hyundai,i20,473000,95733,Diesel,  Manual,2016,Comprehensive,5,Second Owner,88.73,1396.0,22.54
250,ahmedabad,2019,Renault,Duster,644000,72081,Petrol,  Automatic,2019,Expired,5,First Owner,104.5,1498.0,14.99
251,ahmedabad,2022,Tata,Altroz,708000,65500,Petrol,  Manual,2022,Comprehensive,5,First Owner,86.83,1199.0,19.33
252,ahmedabad,2018,Jeep,Compass,875000,77000,Petrol,  Automatic,2018,Expired,5,First Owner,160.77,1368.0,14.1
253,ahmedabad,2022,Honda,City,1157000,53883,Petrol,  Manual,2022,Comprehensive,5,First Owner,119.35,1498.0,18.6
254,ahmedabad,2015,Hyundai,Grand,450000,57000,Petrol,  Automatic,2015,Comprehensive,5,Second Owner,82.0,1197.0,18.9
255,ahmedabad,2013,Hyundai,i10,263000,88512,Petrol,  Manual,2014,Comprehensive,5,First Owner,68.05,1086.0,19.81
256,ahmedabad,2019,Hyundai,Xcent,455000,63033,Petrol,  Manual,2019,Third Party,5,First Owner,81.86,1197.0,20.14
257,ahmedabad,2019,Honda,Amaze,625000,27000,Petrol,  Manual,2019,Comprehensive,5,First Owner,88.76,1199.0,19.5
258,ahmedabad,2016,Maruti,Swift,493000,50767,Petrol,  Automatic,2016,Comprehensive,5,First Owner,83.14,1197.0,18.5
259,ahmedabad,2021,Renault,Triber,590000,31140,Petrol,  Manual,2021,Comprehensive,7,First Owner,71.01,999.0,20.0
260,ahmedabad,2009,Hyundai,Santro,211000,80000,Petrol,  Manual,2010,Comprehensive,5,First Owner,62.1,1086.0,17.92
261,ahmedabad,2020,Hyundai,Aura,558000,47646,Petrol,  Manual,2020,Expired,5,First Owner,81.86,1197.0,20.5
262,ahmedabad,2023,Maruti,Celerio,571000,4000,Petrol,  Manual,2023,Comprehensive,5,First Owner,67.05,998.0,21.63
263,ahmedabad,2021,Maruti,Wagon,455000,53517,Petrol,  Manual,2021,Comprehensive,5,First Owner,81.8,1197.0,20.52
264,ahmedabad,2016,Honda,Amaze,370000,93191,Petrol,  Manual,2016,Third Party,5,Second Owner,86.7,1198.0,18.0
265,ahmedabad,2019,Hyundai,Grand,520000,57000,Petrol,  Manual,2019,Comprehensive,5,First Owner,81.86,1197.0,18.9
266,ahmedabad,2020,Maruti,Baleno,530000,94048,Petrol,  Manual,2020,Third Party,5,First Owner,81.8,1197.0,21.01
267,ahmedabad,2018,Honda,WR-V,600000,33576,Petrol,  Manual,2018,Third Party,5,First Owner,88.7,1199.0,17.5
268,ahmedabad,2019,Honda,Amaze,499000,80719,Petrol,  Manual,2019,Third Party,5,First Owner,88.76,1199.0,19.5
269,ahmedabad,2016,Hyundai,Verna,526000,100912,Diesel,  Automatic,2016,Comprehensive,5,Third Owner,126.32,1582.0,22.32
270,ahmedabad,2018,Maruti,Swift,480000,74234,Petrol,  Manual,2018,Zero Dep,5,Second Owner,81.8,1197.0,21.21
271,ahmedabad,2021,Hyundai,Santro,480999,56995,Petrol,  Manual,2021,Comprehensive,5,First Owner,68.05,1086.0,20.3
272,ahmedabad,2018,Hyundai,Santro,328000,96225,Petrol,  Manual,2018,Comprehensive,5,First Owner,68.0,1086.0,20.3
273,ahmedabad,2017,Hyundai,Grand,437000,65634,Petrol,  Manual,2018,Third Party,5,First Owner,81.86,1197.0,18.9
274,ahmedabad,2016,Honda,Jazz,495000,49000,Petrol,  Automatic,2016,Expired,5,First Owner,88.7,1199.0,19.0
275,ahmedabad,2018,Maruti,Baleno,450000,86925,Petrol,  Manual,2019,Expired,5,Second Owner,83.1,1197.0,21.4
276,ahmedabad,2021,Toyota,Urban,950000,61000,Petrol,  Automatic,2021,Zero Dep,5,First Owner,103.26,1462.0,18.76
277,ahmedabad,2017,Maruti,Celerio,360000,71608,Petrol,  Manual,2017,Comprehensive,5,First Owner,67.05,998.0,21.63
278,ahmedabad,2017,Hyundai,i20,537000,84397,Diesel,  Manual,2017,Expired,5,First Owner,88.73,1396.0,22.54
279,ahmedabad,2019,Maruti,XL6,730000,55728,Petrol,  Manual,2019,Comprehensive,6,Second Owner,103.2,1462.0,19.01
280,ahmedabad,2018,Maruti,Celerio,409999,73877,Petrol,  Manual,2018,Comprehensive,5,First Owner,67.05,998.0,21.63
281,ahmedabad,2017,Maruti,Swift,275000,172000,Diesel,  Manual,2017,Expired,5,Second Owner,74.0,1248.0,23.4
282,ahmedabad,2017,Volkswagen,Polo,525000,51000,Petrol,  Automatic,2017,Expired,5,Third Owner,103.5,1197.0,17.21
283,ahmedabad,2016,Honda,Jazz,509999,70000,Diesel,  Manual,2016,Comprehensive,5,First Owner,98.6,1498.0,27.3
284,ahmedabad,2021,Hyundai,i20,1150000,44500,Petrol,  Automatic,2021,Comprehensive,5,First Owner,118.41,998.0,20.25
285,ahmedabad,2021,Tata,Nexon,844000,109050,Diesel,  Automatic,2021,Comprehensive,5,First Owner,108.49,1497.0,22.07
286,ahmedabad,2023,Hyundai,Verna,1425000,49853,Petrol,  Manual,2023,Comprehensive,5,First Owner,113.18,1497.0,17.7
287,ahmedabad,2021,Maruti,Baleno,650000,77000,Petrol,  Manual,2021,Comprehensive,5,First Owner,83.1,1197.0,21.4
288,ahmedabad,2015,Honda,City,473000,72976,Petrol,  Manual,2015,Third Party,5,First Owner,117.3,1497.0,17.4
289,ahmedabad,2016,Hyundai,Grand,430000,78139,Petrol,  Automatic,2016,Expired,5,First Owner,82.0,1197.0,18.9
290,ahmedabad,2022,Honda,Amaze,861000,56810,Diesel,  Manual,2022,Comprehensive,5,First Owner,98.6,1498.0,25.8
291,ahmedabad,2019,Renault,KWID,305000,79145,Petrol,  Manual,2019,Comprehensive,5,First Owner,67.0,999.0,23.01
292,ahmedabad,2017,Honda,WR-V,650000,51000,Petrol,  Manual,2017,Expired,5,First Owner,88.7,1199.0,17.5
293,ahmedabad,2015,Skoda,Octavia,908000,107303,Diesel,  Automatic,2015,Comprehensive,5,Second Owner,141.0,1968.0,19.3
294,ahmedabad,2017,Tata,Safari,811000,69000,Diesel,  Manual,2017,Expired,7,First Owner,138.03,2179.0,13.93
295,ahmedabad,2018,Hyundai,Grand,495000,63060,Petrol,  Manual,2018,Third Party,5,First Owner,81.86,1197.0,18.9
296,ahmedabad,2019,Maruti,Alto,325000,41000,Petrol,  Manual,2019,Comprehensive,5,First Owner,47.3,796.0,24.7
297,ahmedabad,2016,Honda,Brio,265000,55871,Petrol,  Manual,2016,Third Party,5,Second Owner,86.8,1198.0,19.4
298,ahmedabad,2017,Maruti,Wagon,375000,68000,Petrol,  Manual,2017,Comprehensive,5,Second Owner,67.04,998.0,20.51
299,ahmedabad,2010,Toyota,Corolla,350000,61000,Diesel,  Manual,2010,Comprehensive,5,First Owner,87.2,1364.0,21.43
300,ahmedabad,2013,Hyundai,i20,375000,36000,Petrol,  Manual,2013,Expired,5,First Owner,82.85,1197.0,18.5
301,ahmedabad,2015,Hyundai,i20,408000,107699,Petrol,  Manual,2015,Third Party,5,Third Owner,81.83,1197.0,18.6
302,ahmedabad,2018,Honda,City,750000,75000,Petrol,  Automatic,2018,Comprehensive,5,First Owner,117.6,1497.0,18.0
303,ahmedabad,2015,Hyundai,Grand,450000,70000,Petrol,  Automatic,2015,Comprehensive,5,Second Owner,82.0,1197.0,18.9
304,ahmedabad,2017,Hyundai,Verna,713000,98164,Petrol,  Automatic,2017,Expired,5,Second Owner,121.3,1591.0,17.0
305,ahmedabad,2019,Honda,City,1050000,45000,Diesel,  Manual,2019,Third Party,5,First Owner,97.9,1498.0,25.6
306,ahmedabad,2017,Maruti,Baleno,480999,75096,Petrol,  Manual,2017,Comprehensive,5,First Owner,83.1,1197.0,21.4
307,ahmedabad,2018,Hyundai,Grand,395000,94407,Petrol,  Manual,2018,Zero Dep,5,First Owner,81.86,1197.0,18.9
308,ahmedabad,2015,Honda,Amaze,450000,90000,Diesel,  Manual,2015,Comprehensive,5,First Owner,98.6,1498.0,25.8
309,ahmedabad,2017,Hyundai,i20,488000,53269,Petrol,  Manual,2017,Zero Dep,5,Second Owner,81.83,1197.0,18.6
310,ahmedabad,2017,Hyundai,EON,275000,50174,Petrol,  Manual,2018,Zero Dep,5,First Owner,55.2,814.0,21.1
311,ahmedabad,2019,Hyundai,Verna,856000,70823,Petrol,  Automatic,2019,Third Party,5,First Owner,113.18,1497.0,18.45
312,ahmedabad,2014,Honda,Brio,283000,114936,Petrol,  Manual,2014,Third Party,5,First Owner,86.8,1198.0,19.4
313,ahmedabad,2016,Honda,Jazz,525000,36000,Petrol,  Manual,2016,Comprehensive,5,First Owner,88.7,1199.0,18.7
314,ahmedabad,2015,Hyundai,Grand,540000,62000,Petrol,  Automatic,2015,Comprehensive,5,First Owner,82.0,1197.0,18.9
315,ahmedabad,2015,Hyundai,Xcent,390000,90000,Petrol,  Manual,2015,Comprehensive,5,First Owner,82.0,1197.0,19.1
316,ahmedabad,2017,Hyundai,Grand,475000,47001,Petrol,  Automatic,2017,Comprehensive,5,Second Owner,81.86,1197.0,18.9
317,ahmedabad,2016,Renault,Pulse,375000,69000,Petrol,  Manual,2016,Comprehensive,5,Second Owner,74.93,1198.0,18.06
318,ahmedabad,2021,Tata,Nexon,775000,50000,Petrol,  Automatic,2021,Comprehensive,5,First Owner,118.35,1199.0,17.05
319,ahmedabad,2017,Maruti,Baleno,475000,66000,Petrol,  Manual,2017,Comprehensive,5,First Owner,83.1,1197.0,21.4
320,ahmedabad,2023,Hyundai,Venue,869000,20019,Petrol,  Manual,2023,Comprehensive,5,First Owner,81.86,1197.0,17.52
321,ahmedabad,2022,Maruti,Celerio,490000,20280,Petrol,  Manual,2022,Expired,5,First Owner,65.71,998.0,25.24
322,ahmedabad,2014,Hyundai,EON,265000,40000,Petrol,  Manual,2014,Expired,5,First Owner,55.2,814.0,21.1
323,ahmedabad,2020,Tata,Nexon,950000,44000,Electric,  Automatic,2020,Expired,5,First Owner,127.0,0.1,20.0
324,ahmedabad,2020,Hyundai,Santro,455000,44003,Petrol,  Automatic,2020,Zero Dep,5,First Owner,68.05,1086.0,20.3
325,ahmedabad,2016,Hyundai,i20,455999,59611,Petrol,  Manual,2017,Comprehensive,5,Second Owner,81.83,1197.0,18.6
326,ahmedabad,2018,Maruti,Dzire,584000,35481,Petrol,  Manual,2018,Comprehensive,5,First Owner,80.0,1197.0,24.79
327,ahmedabad,2017,Renault,KWID,353000,8566,Petrol,  Manual,2017,Comprehensive,5,First Owner,67.0,999.0,23.01
328,ahmedabad,2020,Tata,Nexon,858000,81097,Diesel,  Manual,2020,Comprehensive,5,First Owner,108.49,1497.0,21.19
329,ahmedabad,2020,Hyundai,Venue,617000,32289,Petrol,  Manual,2020,Expired,5,Second Owner,81.86,1197.0,17.52
330,ahmedabad,2014,Hyundai,i20,335000,40818,Petrol,  Manual,2014,Comprehensive,5,First Owner,95.76,1197.0,17.0
331,ahmedabad,2021,Ford,Freestyle,561000,50548,Petrol,  Manual,2021,Comprehensive,5,First Owner,94.93,1194.0,18.5
332,ahmedabad,2014,Maruti,Alto,239000,59923,Petrol,  Manual,2014,Comprehensive,5,First Owner,67.05,998.0,23.95
333,ahmedabad,2016,Maruti,Baleno,440000,93000,Petrol,  Manual,2016,Expired,5,First Owner,83.1,1197.0,21.4
334,ahmedabad,2022,Hyundai,Santro,529000,42297,CNG,  Manual,2022,Comprehensive,5,First Owner,59.18,1086.0,18.0
335,ahmedabad,2022,Tata,Altroz,664000,4100,Petrol,  Manual,2024,Comprehensive,5,First Owner,108.48,1199.0,18.5
336,ahmedabad,2017,Chevrolet,Beat,311000,48418,Diesel,  Manual,2017,Comprehensive,5,First Owner,56.3,936.0,25.44
337,ahmedabad,2013,Honda,Brio,270000,49820,Petrol,  Manual,2013,Comprehensive,5,Second Owner,86.8,1198.0,19.4
338,ahmedabad,2021,Hyundai,i20,813000,13437,Petrol,  Manual,2022,Comprehensive,5,First Owner,118.41,998.0,20.0
339,ahmedabad,2018,Hyundai,i20,657000,30759,Petrol,  Manual,2018,Comprehensive,5,First Owner,81.83,1197.0,18.6
340,ahmedabad,2020,Kia,Sonet,705000,66810,Petrol,  Manual,2020,Comprehensive,5,First Owner,81.86,1197.0,18.4
341,ahmedabad,2022,Maruti,Wagon,574000,10300,CNG,  Manual,2023,Comprehensive,5,First Owner,58.16,998.0,20.0
342,ahmedabad,2018,Tata,Tiago,480999,39152,Diesel,  Manual,2018,Comprehensive,5,First Owner,69.0,1047.0,27.28
343,ahmedabad,2019,Renault,KWID,373000,34813,Petrol,  Manual,2019,Comprehensive,5,First Owner,67.0,999.0,21.74
344,ahmedabad,2022,Maruti,Baleno,625000,61000,Petrol,  Manual,2022,Comprehensive,5,First Owner,81.8,1197.0,21.01
345,ahmedabad,2016,Maruti,Wagon,399000,37843,Petrol,  Manual,2016,Comprehensive,5,First Owner,81.8,1197.0,20.52
346,ahmedabad,2009,Chevrolet,Beat,99000,110000,Petrol,  Manual,2010,Third Party,5,First Owner,79.4,1199.0,18.6
347,ahmedabad,2015,Hyundai,Grand,367000,80832,Petrol,  Manual,2015,Comprehensive,5,First Owner,81.86,1197.0,18.9
348,ahmedabad,2016,Honda,Brio,350000,52000,Petrol,  Manual,2016,Comprehensive,5,First Owner,86.8,1198.0,19.4
349,ahmedabad,2016,Maruti,Celerio,375000,39478,Petrol,  Automatic,2016,Zero Dep,5,First Owner,65.71,998.0,26.0
350,ahmedabad,2023,Maruti,Baleno,783000,23089,Diesel,  Manual,2023,Comprehensive,5,First Owner,74.0,1248.0,27.39
351,ahmedabad,2018,Maruti,Swift,604000,28528,Petrol,  Automatic,2018,Comprehensive,5,First Owner,81.8,1197.0,21.21
352,ahmedabad,2018,Maruti,Baleno,585000,27374,Petrol,  Manual,2019,Comprehensive,5,First Owner,100.5,998.0,21.1
353,ahmedabad,2017,Hyundai,Grand,425000,42861,Petrol,  Manual,2017,Comprehensive,5,First Owner,81.86,1197.0,18.9
354,ahmedabad,2012,Honda,Brio,235000,66000,Petrol,  Manual,2012,Comprehensive,5,First Owner,86.8,1198.0,19.4
355,ahmedabad,2015,Datsun,GO,208000,84803,Petrol,  Manual,2015,Comprehensive,5,First Owner,67.05,1198.0,19.02
356,ahmedabad,2023,Mercedes-Benz,A-Class,4200000,16000,Diesel,  Automatic,2024,Comprehensive,5,First Owner,147.51,1950.0,14.0
357,ahmedabad,2016,Maruti,Swift,475000,20000,Petrol,  Manual,2016,Third Party,5,Second Owner,81.8,1197.0,21.21
358,ahmedabad,2018,Hyundai,EON,308000,37248,Petrol,  Manual,2019,Expired,5,First Owner,55.2,814.0,21.1
359,ahmedabad,2017,Maruti,Alto,279000,59364,Petrol,  Manual,2018,Comprehensive,5,First Owner,46.3,796.0,19.7
360,ahmedabad,2017,Honda,WR-V,495000,67000,Petrol,  Manual,2017,Comprehensive,5,First Owner,88.7,1199.0,17.5
361,ahmedabad,2017,Maruti,Alto,278000,62163,Petrol,  Manual,2017,Comprehensive,5,First Owner,46.3,796.0,19.7
362,ahmedabad,2020,Hyundai,Aura,578000,46613,Diesel,  Manual,2020,Comprehensive,5,First Owner,73.97,1186.0,25.35
363,ahmedabad,2017,Hyundai,i20,590000,48975,Petrol,  Manual,2017,Expired,5,First Owner,81.83,1197.0,18.6
364,ahmedabad,2023,Tata,Nexon,1007000,25891,Petrol,  Manual,2023,Comprehensive,5,First Owner,118.35,1199.0,17.33
365,ahmedabad,2022,Honda,Amaze,719000,23708,Petrol,  Manual,2022,Comprehensive,5,Second Owner,86.7,1198.0,17.8
366,ahmedabad,2014,Maruti,Alto,216000,103963,Petrol,  Manual,2014,Comprehensive,5,First Owner,46.3,796.0,19.7
367,ahmedabad,2013,Honda,Amaze,330000,70000,Diesel,  Manual,2013,Expired,5,First Owner,98.6,1498.0,25.8
368,ahmedabad,2020,Hyundai,Venue,923000,27337,Petrol,  Manual,2020,Expired,5,First Owner,82.0,1197.0,20.36
369,ahmedabad,2021,Hyundai,Grand,595000,69000,Petrol,  Automatic,2021,Comprehensive,5,First Owner,81.86,1197.0,20.7
370,ahmedabad,2018,Maruti,Baleno,500000,60000,Petrol,  Automatic,2018,Expired,5,Second Owner,83.1,1197.0,21.4
371,ahmedabad,2010,Hyundai,i20,300000,90000,Petrol,  Manual,2010,Comprehensive,5,First Owner,95.76,1197.0,18.5
372,ahmedabad,2024,Hyundai,Verna,1725000,15000,Petrol,  Automatic,2024,Comprehensive,5,First Owner,157.57,1482.0,20.6
373,ahmedabad,2021,Honda,Jazz,725000,31000,Petrol,  Automatic,2021,Expired,5,First Owner,88.5,1199.0,17.1
374,ahmedabad,2019,Hyundai,Venue,692000,107817,Petrol,  Manual,2019,Comprehensive,5,First Owner,118.35,998.0,18.27
375,ahmedabad,2018,Renault,KWID,307000,64462,Petrol,  Automatic,2018,Comprehensive,5,First Owner,67.0,999.0,24.04
376,ahmedabad,2014,Hyundai,Grand,375000,69067,Petrol,  Manual,2014,Comprehensive,5,Second Owner,81.86,1197.0,18.9
377,ahmedabad,2017,Maruti,Swift,459999,94606,Petrol,  Manual,2017,Comprehensive,5,First Owner,83.14,1197.0,20.85
378,ahmedabad,2012,Hyundai,Verna,432000,83355,Diesel,  Manual,2012,Comprehensive,5,Third Owner,126.32,1582.0,23.9
379,ahmedabad,2018,Maruti,Baleno,576000,39495,Diesel,  Manual,2018,Comprehensive,5,First Owner,74.0,1248.0,27.39
380,ahmedabad,2022,Renault,KWID,459999,28115,Petrol,  Automatic,2022,Comprehensive,5,First Owner,67.0,999.0,24.04
381,ahmedabad,2015,Hyundai,EON,241000,64099,Petrol,  Manual,2015,Comprehensive,5,Second Owner,65.12,814.0,22.0
382,ahmedabad,2021,MG,Hector,1113000,66247,Petrol,  Automatic,2021,Comprehensive,6,Second Owner,141.0,1451.0,16.56
383,ahmedabad,2022,Maruti,Grand,1577000,49069,Petrol,  Automatic,2023,Comprehensive,5,First Owner,91.18,1490.0,27.97
384,ahmedabad,2015,Hyundai,EON,280000,85804,Petrol,  Manual,2016,Comprehensive,5,First Owner,55.2,814.0,21.1
385,ahmedabad,2017,Hyundai,Grand,450000,76987,Petrol,  Manual,2018,Expired,5,First Owner,81.86,1197.0,18.9
386,ahmedabad,2018,Maruti,Wagon,404000,66100,CNG,  Manual,2018,Comprehensive,5,First Owner,55.92,998.0,20.0
387,ahmedabad,2018,Maruti,Ignis,397000,55570,Petrol,  Manual,2018,Third Party,5,First Owner,81.8,1197.0,20.89
388,ahmedabad,2011,Hyundai,i20,225000,91960,Petrol,  Manual,2011,Comprehensive,5,Second Owner,95.76,1197.0,17.0
389,ahmedabad,2018,Maruti,Baleno,516000,25287,Petrol,  Manual,2018,Zero Dep,5,First Owner,83.1,1197.0,21.4
390,ahmedabad,2017,Maruti,Swift,447000,80842,Diesel,  Manual,2017,Comprehensive,5,Third Owner,74.0,1248.0,26.59
391,ahmedabad,2023,Citroen,C3,650000,19000,Petrol,  Manual,2023,Comprehensive,5,First Owner,108.62,1199.0,19.3
392,ahmedabad,2020,Volkswagen,Polo,565000,53643,Petrol,  Manual,2020,Comprehensive,5,First Owner,75.0,999.0,18.78
393,ahmedabad,2018,Hyundai,Grand,550000,36000,Petrol,  Automatic,2018,Comprehensive,5,First Owner,81.86,1197.0,18.9
394,ahmedabad,2013,Ford,Ecosport,425000,93240,Diesel,  Manual,2013,Comprehensive,5,Second Owner,89.84,1498.0,22.7
395,ahmedabad,2016,Ford,Ecosport,527000,68955,Petrol,  Manual,2016,Comprehensive,5,First Owner,110.0,1499.0,15.8
396,ahmedabad,2019,Renault,KWID,347000,25011,Petrol,  Manual,2020,Comprehensive,5,First Owner,67.0,999.0,21.74
397,ahmedabad,2018,Maruti,Baleno,438999,40833,Petrol,  Manual,2018,Comprehensive,5,Second Owner,83.1,1197.0,21.4
398,ahmedabad,2021,Renault,Duster,818000,27949,Petrol,  Automatic,2021,Comprehensive,5,First Owner,104.5,1498.0,14.99
399,ahmedabad,2015,Honda,Brio,295000,52000,Petrol,  Manual,2016,Expired,5,First Owner,86.8,1198.0,19.4
400,ahmedabad,2018,Tata,Nexon,605000,20635,Petrol,  Manual,2018,Comprehensive,5,First Owner,108.5,1198.0,17.0
401,ahmedabad,2021,Nissan,Magnite,532000,41637,Petrol,  Manual,2021,Comprehensive,5,Second Owner,98.63,999.0,20.0
402,ahmedabad,2023,Maruti,Swift,714000,11515,Petrol,  Automatic,2023,Comprehensive,5,First Owner,81.8,1197.0,21.21
403,ahmedabad,2022,Honda,WR-V,890000,18000,Petrol,  Manual,2022,Comprehensive,5,First Owner,88.5,1199.0,16.5
404,ahmedabad,2018,Jeep,Compass,1090000,54000,Petrol,  Automatic,2018,Zero Dep,5,First Owner,160.0,1368.0,16.0
405,ahmedabad,2018,Hyundai,Xcent,450000,68000,Diesel,  Manual,2019,Comprehensive,5,First Owner,73.97,1186.0,25.4
406,ahmedabad,2015,Skoda,Rapid,490000,79000,Petrol,  Manual,2015,Comprehensive,5,First Owner,103.52,1598.0,15.0
